solutions,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,fac_scores
"Pay for all of the 10 pizzas with your own money and emphasize how broke you will be after having to pay for the pizzas and how you were worried about getting fired that is why u payed the difference. Tell him you do not think you can afford the rent due to paying for the pizzas and tell him unless he pays this months rent our credit will go down and how it will negatively affect him as well. He will inadvertently pay his part for the pizza's in the form of ""rent"" and if he was a good friend he would not put you through the distress of this situation again in regards to work.",2.5946965,2.6656876,2.7790349,2.8946083,3.0127888,3.3391674,3.5308096,3.6190085,3.0043845,2.6184738,2.4056675,1.55188432
"If I was Becky I would learn hypnotism and hypnotize Mark into being okay with Jim doing this stuff. Not change anything about Mark or how he acts, just tell him that he is okay with what Jim does. Then, Mark is fine, Jim doesn't get in trouble, and everybody is happy.",2.0121417,1.9504894,1.8678706,1.7139282,1.4454807,1.3644785,1.2984266,1.5330192,1.4939517,1.4680454,1.4811785,2.409335915
Becky should tell Mark about the pizza because there is a possibility they would assume she is the one that stole it. When she talks to Mark she should let it be known that Jim deserves a second chance like Becky herself that way Jim isn't fired,3.076553,3.0168798,2.9319792,2.7256005,2.3190427,1.895186,1.277096,0.9528901,0.6822365,0.56159776,0.5288694,-0.527537988
Have Mark create a supply list so that each item is accounted for,0.60339063,0.6006827,0.61337036,0.66837716,0.7990131,1.4502214,2.3767629,3.425536,3.4829543,3.4382238,3.4180725,0.922808739
Becky should test jim by creating scenerios where he is able to steal food while being alongside mark. When evidence is presented jnfront of mark he will be willing hear becky and have a talk with jim problem,2.1747608,2.0861523,1.9623234,1.7385813,1.3532653,1.0965971,0.8302139,0.94639856,0.96494025,0.98840904,1.0361484,1.475718809
Becky should tell Mark that Jim is a rude and bad guy because Jim is making the restaurant collapsed. This can cause bad consequences at last. Becky should be honest with herself.,2.6854625,2.5893881,2.4518497,2.183874,1.702727,1.2434981,0.6764391,0.5143167,0.4504512,0.44817892,0.4867604,-0.203003932
"Becky should talk directly to Jim about the situation and see if things improve that way. If things do not, then Becky should tell Mark but also explain her hesitant and see if there is a way to work around it.",2.560218,2.4352217,2.254944,1.9281073,1.3624152,0.8137694,0.18958502,0.0584447,0.11970122,0.19577576,0.28355086,-0.527537988
Offer Jim a promotion if he gets his act together,1.8090338,1.815685,1.8364582,1.8482059,1.8474138,2.1424687,2.4740145,2.8984706,2.6692915,2.500587,2.417623,1.227350264
I think Becky should hang up a sign in the back of the kitchen saying that employees should not be taking free food home,2.349781,2.3314745,2.3121693,2.238426,2.0762544,2.0797043,2.0203216,2.1294298,1.8711697,1.7151532,1.6485246,1.475718809
Becky should tell the manager or talk to Jim to tell him he needs to pay for the pizzas so he doesn't loose his job and he can pay rent.,3.3337867,3.3051677,3.2655501,3.1158066,2.7832956,2.414872,1.7934803,1.3712866,0.9403581,0.72520727,0.6347186,-0.527537988
"I think that Becky should first talk with Jim and raise her concerns with him. She should let him know that what he is doing is wrong and that both of them could lose their job, which they need. Encourage him to turn his behavior around or else Bekcy should let her boss know.",3.2432334,3.1736596,3.0730956,2.8353608,2.3713024,1.8475763,1.0995922,0.67550796,0.40342104,0.2918649,0.267542,-0.852072045
"Confront Jim. Becky can say Jim has put her in a very uncomfortable situation and she has already been in trouble with the law and can't lose this job. If Jim doesn't agree, then I think Becky needs to tell Mark. She can kick out Jim and find a new roommate.",3.1820238,3.1051757,2.9940095,2.7430592,2.2617855,1.7253903,0.9786824,0.578054,0.34371206,0.25437528,0.24362086,-0.6037035
"Becky can ask Jim to stop stealing, and if he doesn't then she can report it to management. She may also try and find somewhere to live alone.",3.3585696,3.318238,3.2609413,3.0833247,2.706287,2.2767,1.5924217,1.142967,0.7467588,0.55694455,0.4833378,-0.6037035
"Becky could tell Jim point blank period, ""Look Jim, no more funny business, this is serious and we need to have money to pay rent, I get you want to have a good time and you don't like working but we have to and you can't keep stealing or you will certainly lose your job!"" If Jim doesn't listen to that, she could in fact tell Mark because Jim is acting poorly and she could also take the blame. Becky needs to evaluate her choices of being Jim's friend more.",2.9428067,2.8644485,2.752198,2.5106173,2.0566406,1.5924798,0.96530396,0.68896925,0.5103088,0.44475794,0.44593686,0.045364612
"For now, becky should pay for the pizzas to replace the money, but she should have a talk with Jim.",2.52068,2.4555602,2.3652358,2.176238,1.8263025,1.5615367,1.2129629,1.1752331,1.0405759,0.979747,0.9777057,-0.279169444
"Becky can tell Mark to pay more attention to the profit of the restaurant. After that Becky can tell Jim that Mark will be more careful about the money and products in the restaurant and he doesn't want to lose the job, he needs to change his behavior.",2.91861,2.887788,2.8469152,2.714381,2.4307127,2.189548,1.7773913,1.5714235,1.235708,1.0608599,0.99044436,0.349906138
becky could suggest a general policy about employee discounts/free items for everyone that way jim doesn't feel targeted. the pizzeria could also partner with a food pantry if food scarcity is an issue with some workers.,2.4049006,2.4814236,2.6039991,2.7422616,2.9057446,3.3198721,3.6349895,3.8299599,3.236555,2.8537521,2.64014,2.409335915
Find alternative jobs for Jim since he does not seem to have a barrier to employment as Becky does. Have these jobs be ones where theft is less possible to prevent him from getting fired from them.,3.0105958,3.0195363,3.0378165,2.9904952,2.8339908,2.7422621,2.4508739,2.2445955,1.7538022,1.478031,1.3432115,0.329913607
Becky should tell Jim to get his life together and that if she doesn't she will have to tell the boss. Being too nice will cause people to step on you and being too strict will cause you to have enemies. She needs to play both parts.,2.7206817,2.6237423,2.4847343,2.2129142,1.7239295,1.2491481,0.65986526,0.47812518,0.40977073,0.40654308,0.44502732,-0.527537988
"First of all, Becky should talk to Jim and kind of explain/warn him that this situation is not acceptable and he needs to change his behavior. Secondly, she could ask Mark to monitor how they work so that he can give them feedback on their work, maybe in that case the boss could see what is going wrong.",3.2750242,3.2318406,3.1706803,2.991067,2.615395,2.2005224,1.548099,1.1392363,0.77040464,0.5943419,0.52845174,0.101537593
becky should tell jim to get a job,2.4126937,2.3208642,2.1910331,1.9472661,1.5182058,1.1683272,0.76295537,0.74978966,0.72906184,0.7399358,0.78301615,-1.100440589
Before going to Mark I think it would be best to discuss what is happening directly with Jim. She has been in the same position with shoplifting and it would probably sound right coming from her. But since she lives with Jim she would not want Mark to hear about it from someone else at work because of her history and he may assume it is both of them doing it. If Jim does not own up to what he is doing at work I would call a meeting and maybe even ask him to leave the apartment.,2.9845772,2.9902377,3.0037289,2.950364,2.785882,2.6879182,2.3962715,2.199737,1.7256293,1.4597428,1.3309779,-0.242988994
Becky should tell her boss about Jim but offer to either help him find another job or some how to work out a deal with the boss to let him take home some pizzas. The boss could just take out some portions of his pay for the pizzas. Becky does not want to ruin her relationship with him because they live together.,3.429,3.3826075,3.315878,3.1207552,2.7128258,2.2325473,1.4853925,0.9914597,0.6010507,0.41947144,0.35228276,0.025372082
"Becky should have a private talk with Jim about her feelings about his actions. If Jim does not change anything, then she should talk to Mark about him",2.650453,2.5273056,2.3493543,2.0218818,1.4503871,0.8802784,0.21644734,0.0399724,0.07586181,0.13996889,0.22128986,-0.6037035
She should express these feelings to her boss and leave personal feelings aside. She must understand this a business and he is essentially stealing money from it. She should first talk to Jim however and tell her how she feels and tell him to stop before going to Mark so he has some warning.,2.2239296,2.1700518,2.098043,1.9503982,1.6804018,1.5645629,1.4200782,1.5524307,1.4421047,1.380061,1.3728018,-0.547530519
Make an anonymous tip that mark has been taking advantage of the business,1.0816985,1.0693531,1.0652357,1.0728183,1.104409,1.5539404,2.187622,2.9725337,2.961797,2.899154,2.8744638,0.273740626
"Becky can make it so Mark walks in on Jim in the middle of stealing. Before that, however, she should start looking for places to stay at if staying in her current apartment is no longer feasible.",2.4188187,2.3315153,2.2084405,1.9746063,1.5606158,1.2291874,0.83985275,0.828944,0.7914797,0.79123175,0.82715505,0.598274682
"Becky should focus on protecting both her management position and friendship. This could be done by expressing to Jim how important this job is to her and that his actions have been out of line. Becky can restrain herself with Jim's actions that do not put her job at risk. Becky can offer advice to Jim, explaining that other jobs would not accept this.",2.9199646,2.861882,2.7801375,2.5857384,2.2061112,1.8412036,1.312334,1.0726156,0.8296108,0.7185003,0.6896461,0.025372082
"Have a meeting with him explaining that if he does not change his behavior, she will have to fire him",2.2554805,2.2567844,2.2673407,2.243092,2.16267,2.285982,2.359701,2.542293,2.2370527,2.0430841,1.9503142,-0.852072045
Becky could try to convince Jim to pay for the pizzas he stole so that everybody wins.,2.864687,2.8277729,2.778034,2.634575,2.336853,2.0859573,1.6762714,1.4913514,1.1878082,1.0317932,0.97284794,0.025372082
"Becky should meet with Mark about Jim's behavior. She should be honest that Jim is not doing his best work and stealing, and let Mark decide what to do. Perhaps Becky could try to sway Mark to give Jim another chance after he meets with him.",3.4747453,3.4075134,3.309319,3.0645125,2.577132,1.9874811,1.1275631,0.58425534,0.25527596,0.11863746,0.08142089,-0.279169444
Becky should talk to Jim and say that she will report him to Mark if he does not stop stealing.  She should make a deal to buy pizza for them once every week from work if he stops stealing and works harder.,3.5347257,3.4968235,3.4423013,3.2607708,2.8682632,2.3914428,1.6247504,1.0853648,0.64365745,0.43324122,0.3488354,1.227350264
She should have been truthful with mark about Jim. jim is also now part of the theft. This is no different from Becky before. So on the Mark as the reason for having helped Becky when she needed it most. Becky should also let mark know what happened. And because mark had the experience of helping Becky so he should know how to do it will make Jim get the help he should. So I think Becky should talk to mark face to face and in private.,2.4539535,2.3525076,2.2080572,1.9402847,1.4718155,1.0648063,0.5967872,0.55021423,0.553577,0.5834838,0.6395842,-0.852072045
Becky should tell the manager about Jim but express to him to warn him about his behavior rather than firing him. Cutting his hours and possibly lowering his hourly wage. That should be enough of a warning for him to quit his current behavior.,3.3426414,3.3099315,3.2641394,3.1046526,2.7565653,2.3667164,1.7232598,1.291441,0.8725945,0.6662746,0.5816731,0.978981719
"Becky should first have a conversation with Jim about his behavior and the problems it can cause, and if he continues she should inform Mark of the situation, and if that ends in Jim being fired, then Becky may have to look for a new roommate who can pay their part in rent.",2.9933686,2.917195,2.80797,2.568637,2.115444,1.6444528,0.9999503,0.69960546,0.5028119,0.4278644,0.42367312,-0.852072045
Becky should tell Jim or make him quit the job. She should help Jim find another job and if Becky has any passions she should do a business out of her hobbies and make money (side hustle).,3.0052783,2.9316013,2.8260596,2.5917494,2.1457055,1.682069,1.0419192,0.73832077,0.5304946,0.44869113,0.4402092,1.283523245
"Since Becky has a position at the company that puts her in a leadership position, she can create a reward system so that the work of employees is recognized and rewarded. As a result, there will be incentive to receive positive reviews from customers or to do a job with more care an effort. This may be enough to entice Jim and motivate him to do well at the job.",2.1888328,2.2179735,2.270587,2.313001,2.3394616,2.6107025,2.8379645,3.0894318,2.7033076,2.4497778,2.3171952,2.084801859
"Becky should tell Jim that for every week that he correctly does his job and doesn't do anything out of line, he can take home a pizza or two for him and his friends. She could also let Mark know that Jim is doing things wrong but advise Mark on how to correct Jim's behavior without firing him, such as giving him a bonus at the end of the week if he does things right",3.634895,3.61595,3.589351,3.4454362,3.1058793,2.6816914,1.9429232,1.3736991,0.8461623,0.58286333,0.46548587,0.654447663
Create a schedule were Jim doesn't close and put him with good employees who will pick up his slack.,2.509197,2.5481799,2.613968,2.6615596,2.6789377,2.8888075,2.9892664,3.0837545,2.5963824,2.292682,2.13218,1.227350264
becky can get jim another job somewhere else,2.3448114,2.2685854,2.16248,1.9577135,1.5927265,1.3358582,1.0326272,1.0741622,1.0145415,0.9946123,1.0166041,-0.852072045
"Becky should be up front and talk to Jim, tell him that what he is doing is wrong or she will have to tell Mark.",2.3600528,2.2255137,2.0319185,1.6941538,1.1222149,0.59656656,0.037170812,0.0,0.13609149,0.2514613,0.3618607,-0.852072045
Becky should talk to Jim about his wrongdoings in the work place and articulate that he should not be stealing from their job but if his actions dont change then she should tell Mark what has been happening,3.269831,3.1952105,3.0869503,2.8363538,2.3509398,1.7955978,1.0121343,0.5679108,0.30742183,0.20543486,0.18774591,-0.852072045
Becky better tell mark.,0.8820765,0.75575185,0.5817581,0.3416531,0.0,0.0,0.25377822,1.0058045,1.4260669,1.6472979,1.8046429,-1.100440589
Create a series of anonymous letters complaining about Jim's workstyle both about his attitude towards customers and witnessing him stealing. These could be sent directly to the pizzeria or be placed in a drop bin containing people's opinions and suggestions for the restaurant. This would also be a good chance for Becky to earn a promotion for her creative ideas that will benefit the restaurant and it's customers.,2.960984,2.9441195,2.923961,2.8207989,2.580393,2.3883505,2.0132759,1.8018824,1.4096007,1.198473,1.1050442,1.55188432
"First, Becky should have a conversation with Jim about his behavior. She needs to explain how she feels and how he will affect both of their jobs and income. If Jim doesn't listen, then Becky should speak to Mark about Jim's behavior. She should say that Jim's behavior is not acceptable, but she still needs Jim to work here because of the rent. Also, she should mention that they are good friends and she doesn't want to ruin that.",3.5730793,3.5465865,3.5089786,3.351259,2.9936082,2.5557146,1.8173773,1.2715971,0.7828665,0.5424793,0.4391125,-0.547530519
"If I were in Becky's situation I would have a talk with Jim first. I would tell him what I thought about the situation, that it was wrong and then the next time that he works I would tell him to pay for the pizzas then. If Jim disagrees with what I am saying to him then I would then go to Mark and explain the situation. He may be able to talk to Jim and get him to pay for the pizzas and if he had been lenient with Becky then he may be lenient with Jim too.",3.2415276,3.1940324,3.1265736,2.9389775,2.5527217,2.1294181,1.4762839,1.0798566,0.732809,0.56968176,0.51172227,-0.279169444
"Becky needs to talk to Jim about his behavior and tell him that he its not fair if he doesn't pay for the pizzas. Becky needs to tell Jim that if he doesn't pay for the food, she will have to go the manager since this is against the code of conduct.",3.3555703,3.3163714,3.2607882,3.0858994,2.713251,2.2897794,1.6119014,1.1654015,0.76596165,0.5737474,0.498532,-0.852072045
Becky could talk to Jim and tell him that if he doesn't stop doing what he is that she is going to have to talk to their boss and he is going to need to find somewhere else to live.,2.7725358,2.6861618,2.5627346,2.31209,1.8531563,1.4090192,0.83738905,0.6411136,0.5257649,0.4934018,0.5136705,-0.547530519
"Becky should tell Jim that she wants another roommate so that they can have a little extra spending money. Becky should then recruit a friend to psych Jim out by behaving exactly like him, including dressing, speaking, and mirroring his actions. Becky should repeatedly insist that she has no idea what Jim is talking about when he brings up these concerns. Eventually Jim will want to leave the apartment. Then, once Jim is out, she can anonymously tell Mark that Jim was stealing pizza and it will not hurt her ability to pay rent.",3.0898335,3.0367236,2.9615974,2.7693863,2.38408,1.9855205,1.3883697,1.0651163,0.76926523,0.63212806,0.58884466,2.409335915
I would tell Jim that I love him but I dont want him to go down the same path that I did and then say that the boss is already getting suspicious and wants to fire him,2.4098604,2.386408,2.3590925,2.270471,2.0820308,2.0423489,1.9294341,2.0006294,1.7472351,1.5981861,1.5369958,-0.279169444
"Becky should talk to Jim and tell him that his behavior is not acceptable. She should warn him and tell him that she will not tell Mark because he is a good friend. But she should also tell him that if this happens again, she will tell Mark, and Jim will lose his Job. Stealing is not okay, and Jim should appreciate how understanding Mark is.",3.0715377,2.9905667,2.8737638,2.6193764,2.1386752,1.6201497,0.914073,0.5667003,0.36976168,0.2994344,0.29942104,-0.852072045
"Becky needs to talk to Jim first, and tell him if he doesn't come clean about his behavior she will tell Mark.",2.1069248,1.9808836,1.8012754,1.4963111,0.9887257,0.58517635,0.19522479,0.3018108,0.4623802,0.5792707,0.68688506,-0.852072045
"Becky should personally talk to Jim about what he is doing and make him confess to his wrongdoings. If he comes clean about it himself, he might be able to keep his job, and continue to pay rent. If he will not confess then she should go to the boss herself.",3.408643,3.353325,3.2733161,3.0590503,2.6225362,2.1086175,1.3342015,0.8401851,0.48452452,0.325575,0.27283138,-0.6037035
"Prepare to find a new roommate, stop Jim's behavior, and report the incident to your boss.",3.204339,3.1945884,3.1838942,3.0838435,2.835265,2.5949645,2.1220257,1.7909468,1.3229929,1.0746036,0.96052027,-0.6037035
"Should be honest to tell the pizza store owner Mark, because Mark is very good to becky, we should not do anything wrong to the boss, about the rent, we can get help from the boss or arrange a new roommate.",2.7575479,2.7334743,2.7035127,2.5948896,2.3568823,2.199476,1.9008442,1.7879735,1.4632555,1.2862325,1.2119967,-0.242988994
"Jim may be acting this way because he does not like the job, Becky could find some other jobs that Jim might be more interested in that may be better suited to him and casually suggest them to him.",2.5302236,2.4781594,2.40736,2.247446,1.9420794,1.7332101,1.4351673,1.4082282,1.2270163,1.1347975,1.1124412,0.329913607
"Although jim is becky's good friend in this circumstance she needs to prioritize herself. She can tell mark about the situation and tell jim she had to but express it in song, because although it will make jim mad maybe singing will help the situation?",2.0861938,1.9847977,1.8422366,1.5942458,1.1760736,0.8908427,0.61667985,0.7640641,0.8449366,0.90585446,0.97667944,1.836433314
"have a conversation with mark, he sound forgiving",0.85823405,0.792102,0.7084573,0.60606956,0.4791434,0.75926507,1.2817334,2.1192799,2.339234,2.4214926,2.4879072,-1.100440589
"Becky needs to talk to Jim about it and figure out if hes willing to improve on his actions. If he is not, she can either tell Mark, or look for a new housing situation so that Jim is not her problem.",2.6007245,2.4883366,2.3267615,2.0263386,1.4994248,0.99441934,0.40256017,0.2653438,0.27502996,0.31814218,0.38503858,-0.6037035
Becky can talk to both Jim and Mark and let Mark handle it because it is his business.,2.1748893,2.0669363,1.9141079,1.6465106,1.1932127,0.84900916,0.5002426,0.59291625,0.6774227,0.74619186,0.82345736,-1.100440589
If I were Becky I would go to Jim as a friend and tell him that he needs to change his behaviors and sooner or later this is going to cause him to lose his job which is something Jim nor Becky could afford. Tell him if he can't get his act together soon she will have to find a new roommate.,2.9266777,2.8429089,2.722626,2.469643,1.998854,1.5155519,0.87384355,0.59945554,0.44266063,0.39114895,0.40123746,-0.852072045
"Because the store will have records of turnover and transaction time. becky can propose to the boss Mark to write a work log to supervise the staff (because becky himself has also burglarized the store, in order to better supervise themselves for the reason), the work log includes daily thoughts on customers, daily turnover, the daily amount of ingredients, and commuting time. By comparing the logs with the store's records, Mark can be suspicious of Jim and investigate. At the same time, Becky can suggest to the boss in the logbook to check the surveillance to observe Mark's behaviors.",1.9145008,1.9037601,1.8979415,1.8646253,1.788354,1.9698895,2.1718926,2.5196645,2.3275404,2.190647,2.1299887,1.55188432
"Becky appears to be caught in the middle of a difficult situation. While she must unsure Jim is able to pay his half of the rent, her morale are actively being compromised. This, I suggest she speak to Jim about his affairs and monitor his behavior. If he is unwilling to change I suggest she Find a different room mate, yet if he does then I would encourage her to monitor his purchases.",2.7891161,2.7168112,2.6143935,2.394753,1.982991,1.5970072,1.0765163,0.888549,0.72170174,0.65497977,0.6531032,0.101537593
"Becky should look for another job within MArk's pizzeria, maybe where she could do janitorial work and avoid working directly with Jim. She would still be able to have a job, but she would not be within the parameters of Jim and feel guilty for not discussing and reporting what Jim is doing.",3.2324975,3.1912448,3.1331875,2.9602234,2.5971303,2.205043,1.583225,1.1991236,0.8326896,0.655705,0.58857965,0.654447663
Becky should fill out job applications for Jim for other places and being shift manager she can put herself down as a reference.  If she can find him another job then rent is not a problem and Jim does not ruin her reputation at Marks restaurant.,2.8774214,2.8234267,2.7480211,2.5651634,2.2056966,1.8733402,1.3842666,1.1719328,0.92396826,0.80688363,0.77350056,0.005379551
Becky can try to have a conversation with Jim about his behavior. If that dosent work maybe Becky can help Jim find a job else where so the two’s work doesn’t interfere with each other.,3.2498035,3.1839452,3.088919,2.8592558,2.407357,1.898265,1.162633,0.73958826,0.45343715,0.3326215,0.30236155,-0.547530519
Becky should write an anonymous note with the recording footage of Jim making the pizzas and leave them on Mark's table if not she will be blamed because of her past record but she also cannot risk having a bad relationship with her roommate,2.4689364,2.3929293,2.28654,2.0756304,1.6944953,1.3975912,1.029934,1.0062907,0.9197048,0.8887567,0.9054187,0.598274682
"Talk to jim alone and convince jim to make up the money for 10 pizzas. If jim is unwilling to cooperate, tell mark about it and find a solution together",2.5896826,2.6126623,2.6540637,2.6610758,2.61126,2.7221487,2.7121313,2.7447884,2.29501,2.021982,1.8826708,-0.279169444
"Becky could try to use strategies of operant conditioning to change Jim’s behavior. She could notice things he does well, even very little things, and offer praise for those. Then, hopefully that would reinforce the positive behavior and he would do those (and other good practices) more often. Punishing the bad behavior might not be as effective, but giving constructive feedback might be helpful if Jim is willing to listen at all.",2.8700428,2.862743,2.8573706,2.780752,2.5863445,2.4676182,2.1811287,2.0292737,1.6235732,1.3977392,1.2933694,1.531891789
Just tell mark about what happen and all the background info. Mark should be able to make a decision,1.0893099,1.0187504,0.92732954,0.80254817,0.6285748,0.8122977,1.1942561,1.904604,2.090852,2.1639216,2.227795,-1.100440589
"Becky should submit an anonymous complaint to Jim about a minor issue that would not result in Jim getting fired. This way, Jim will know that Mark is onto him without losing his source of income. Becky could also mail different job offerings to the house for Jim that would better fit Jim's needs so that way he has a source of income, but his actions wont be Becky's responsibility to report.",3.0356767,2.9717216,2.8806047,2.6667066,2.2506773,1.8209665,1.2061819,0.8983384,0.65092474,0.5437748,0.51922774,1.455726278
I think Becky should tell mark that Jim is stealing and then help him find a new job,2.9710011,2.8824413,2.7547581,2.4885457,1.994883,1.4752634,0.7898304,0.48626807,0.33645436,0.29241267,0.30803066,-0.222996463
Becky should talk to Jim and tell him that he can not do what he is doing. She needs to be honest with him and let him know what he is doing isn't right. She may need to threaten to tell the manager in order to get him to stop.,3.3793988,3.3110657,3.211691,2.9694872,2.4912322,1.9281155,1.1137158,0.6193441,0.3142608,0.18827184,0.1565739,-0.527537988
"Becky should first discuss the issue with Jim, and ask Jim to talk to Mark about the issue. Becky should not interfere directly, but can also hint to Mark that there is a problem going on without becoming too involved.",2.1799486,2.0557835,1.8786279,1.574011,1.0630653,0.64386564,0.22344771,0.29380688,0.43255076,0.5388658,0.64067674,0.349906138
Becky should first have a conversation with Jim to try and get him to stop his behavior. She should explain the consequences he is going to face shortly if he doesn't stop this behavior. She can then make another solution from his reaction to their conversation.,3.1232772,3.073887,3.004172,2.8186052,2.4418101,2.0490212,1.4500891,1.1137116,0.798106,0.6494248,0.5991169,-0.852072045
"Becky needs to tell Mark what Jim is doing because if Jim is caught and it's learned that Becky was aware, she'll be seen as apart of it. If Jim isn't doing his job, that's his own fault, Becky needs to do what's right for the business. Mark has plenty of reason to fire Jim, Becky has nothing to do with it, and she should keep herself out of it.",3.0316286,2.9570518,2.8500319,2.6122737,2.1594777,1.6830636,1.0252113,0.7066303,0.49630666,0.41437945,0.4062105,-0.852072045
"Becky should immediately tell Mark, and also confront Jim saying that what he is doing is unacceptable. While this sucks, it needs to be done.",2.570717,2.4598324,2.300658,2.0052462,1.4877038,0.99941343,0.42975065,0.31017718,0.32107452,0.36320588,0.42901534,-0.852072045
"Mark and Becky can continue to do their jobs and Mark can keep stealing food from the Pizzeria but instead of using it for himself he can start making people pay for it. He can upcharge the people he brings the extra food to. Mark and Becky still have jobs, Becky isn't doing anything wrong, and now they have a little bit of extra cash for rent and personal spending.",2.8297935,2.8538616,2.89571,2.892349,2.8136342,2.8500838,2.7182672,2.6256495,2.1214397,1.8255377,1.6749016,1.780260334
Mark trust Becky so I think it's important for him to know what has been going on. Stealing is going to be a lot worse than not having him be able to pay his rent. She always could find another roommate.,2.161368,2.107227,2.0351326,1.890237,1.627843,1.5314928,1.4188309,1.5838494,1.4876355,1.4315032,1.4271631,-0.547530519
"Becky should send in job applications for Jim that she thinks would be a good fit for him, and when one asks for an interview, she should tell him about this amazing opportunity that he'd be a fool to pass up.",2.0445828,1.9462482,1.808481,1.5696534,1.1679069,0.9102742,0.67104745,0.8440793,0.923299,0.9805691,1.0483956,0.654447663
Becky can talk to Jim about cooking food next time for the party as long as he promises to not do it again. That way he doesn't have to get fired but he won't do it again.,2.9386644,2.8912072,2.8252993,2.653985,2.3091397,1.986108,1.4926056,1.2559053,0.9727025,0.8351213,0.78929365,0.902816208
Becky should start by talking with Jim himself and asking him about his behavior and letting him know that if he does not stop or have a decent explanation then she is going to have to talk to Mark.,2.5398304,2.4264207,2.263613,1.964129,1.4419234,0.95242065,0.38827464,0.28192472,0.30796126,0.35862216,0.42952994,-0.852072045
"She should tell Jim that the owner of the restaurant has ties to the mafia and that he has been skeptical of someone stealing. But if he quits now, he will look suspicious.",2.5689023,2.5560336,2.5437999,2.4706635,2.2977333,2.253355,2.1017342,2.101903,1.7788087,1.591507,1.5077581,2.160967371
tell mark because your job is more important than his neglagence,1.3133954,1.2741607,1.2285923,1.1628327,1.0683748,1.3197106,1.7169724,2.3471377,2.3791902,2.3599193,2.3669531,-1.100440589
Becky needs to talk to Jim about his behavior and tell him the consequences of stealing,2.9291608,2.8573976,2.7551007,2.5291991,2.1002529,1.6704313,1.0785044,0.81735754,0.6190801,0.5392364,0.5308965,-0.775906533
Becky should talk to jim first and let him know she will be telling their boss if he doesn't shape up,2.6078477,2.496902,2.3374524,2.0399172,1.5170991,1.0162603,0.4267867,0.28756148,0.2908246,0.3299561,0.39436466,-0.852072045
"Becky should talk to Jim about his behavior and if nothing changes, then she should tell Mark about him.  If he cannot pay rent, then Becky should try to find a new roommate because Jim does not seem like a good friend or colleague to Becky.",2.96821,2.8920395,2.782943,2.5449634,2.0952106,1.6325485,1.0013069,0.71423006,0.5227402,0.44991454,0.44673115,-0.547530519
Be honest and don't be worried about what others think,0.57445854,0.50288635,0.41248614,0.31294253,0.2055781,0.5548874,1.2036268,2.184197,2.4826517,2.601673,2.6878138,-1.100440589
Becky should communicate with Jim that she heard that mark is implementing new rules and might start checking the cameras more. she might want to say that mark had caught her doing something wrong and punished her so Jim should be careful.,2.3427982,2.2382097,2.0895975,1.8206465,1.3562866,0.97180355,0.54894245,0.5571656,0.5947276,0.64140314,0.7067741,0.922808739
have a conversation with him and tell him how you feel and give him alternatives,1.0902276,1.0502449,1.0046556,0.9491352,0.88246375,1.2041773,1.7157639,2.4626849,2.5444288,2.5457997,2.5629575,-0.527537988
Tell Mark but tell Mark to say he saw on the cameras.,0.69116247,0.61801845,0.52468634,0.4153383,0.28654546,0.5901728,1.1707739,2.087907,2.3670747,2.4798987,2.5637424,0.273740626
"Becky can set Jim up. She can tell Mark that she has been seeing some suspicious activity in the kitchen. She will not mention Jim, or his activities.  Mark will check the cameras as see Jim making the pizzas and not paying. It is now in his hands to do what he wants. I think this is the best idea because it was mentioned they are short staffed, so Mark probably will not fire Jim, but tell him not to do it again, or he's done",3.0077395,2.9753404,2.9316654,2.7907903,2.4894345,2.2116795,1.7458836,1.4910121,1.141849,0.96314967,0.891554,1.247342795
"Becky should talk to Jim about the situation first. She should try to convince him to do the right thing, and explain the consequences if it continues on, and mention that they both need the job to pay their rent.",3.1773307,3.1014173,2.9916754,2.7430956,2.2657468,1.735131,0.9948721,0.59785193,0.36131144,0.27018243,0.25818938,-0.852072045
"Becky should address the problem to Jim and tell him that he needs to pay for his pizzas. She should support Jim and tell him that she doesnt want to get him in trouble, but that he needs to start being a trustworthy employee.",3.5255945,3.4817338,3.418323,3.2237735,2.8115733,2.310819,1.5235764,0.98178244,0.56233394,0.3666484,0.29170728,-0.852072045
"Becky should directly intervene with Jim's behavior. While this could be deemed unethical, Becky should incentivize their rent. If Becky tells Jim that he could risk losing his job, thus losing the necessary income for rent, it is more likely that Jim will abandon his past behaviors. Jim needs to be aware of the consequences of his actions.",3.2089539,3.1922667,3.1711516,3.055131,2.7815554,2.5083578,2.0034716,1.6615545,1.2162882,0.9837552,0.88007504,0.349906138
go to buffalo wild wing instead,0.7662795,0.76821697,0.78706527,0.84389204,0.9686492,1.587031,2.4475725,3.4160943,3.4232569,3.3538578,3.3200588,1.359688756
"Talk to Jim individually, then if he does it again go to Mark",1.7785246,1.7073021,1.611489,1.4483471,1.1781149,1.1310427,1.147277,1.4934429,1.5363702,1.5526543,1.5898002,-0.852072045
becky should try to do things with with Jim to get him in a better mood or suggest he gets a new job,2.6646636,2.5811195,2.462467,2.2240064,1.7897176,1.3940345,0.8912471,0.75527525,0.6530576,0.6231958,0.6434858,0.349906138
